country,region,income_level,tax_category,year,quarter,fuel_type,avg_retail_price,avg_crude_price,retail_pct_change,crude_pct_change,impact_level,time_index
Norway,Europe,High,High Tax,2022,3,Petrol,5.306222222222222,118.75777777777778,2.4169508245941307,2.148441233251136,Medium Impact,2022-07-01
Norway,Europe,High,High Tax,2022,4,Petrol,4.545,101.78857142857144,-3.7233392300099615,-2.126373626373625,Medium Impact,2022-10-01
Norway,Europe,High,High Tax,2023,1,Petrol,4.2572,95.23,-1.956780409165925,-1.914064511698969,Low Impact,2023-01-01
Norway,Europe,High,High Tax,2023,2,Petrol,4.579,102.47666666666666,-2.119776265631132,-2.059605919176796,Medium Impact,2023-04-01
Norway,Europe,High,High Tax,2023,3,Petrol,4.78275,107.2575,-1.0397268777157072,-0.9626038781163472,Low Impact,2023-07-01
Norway,Europe,High,High Tax,2023,4,Petrol,4.889675685444445,109.9811111111111,-0.13652394207602153,-1.8609954392226875,Low Impact,2023-10-01
Norway,Europe,High,High Tax,2024,1,Petrol,5.034825560818182,113.34545454545454,-0.8697467844421729,-0.3994248282473228,Low Impact,2024-01-01
Norway,Europe,High,High Tax,2024,2,Petrol,5.3781,120.351,-1.3192660550458768,-1.1896551724137916,Low Impact,2024-04-01
Norway,Europe,High,High Tax,2024,3,Petrol,5.5456666666666665,124.24,4.359287707344619,2.584427380067715,Medium Impact,2024-07-01
Norway,Europe,High,High Tax,2024,4,Petrol,5.172725881285714,117.94285714285716,-3.6556922837453034,-1.9362910553686885,Medium Impact,2024-10-01
Pakistan,Asia,Low,Low Tax,2020,2,Diesel,0.331625,53.80625,-31.241192008791103,-21.416313714035347,High Impact,2020-04-01
Pakistan,Asia,Low,Low Tax,2020,3,Diesel,0.3942,66.762,25.54140127388535,25.238238163127484,High Impact,2020-07-01
Pakistan,Asia,Low,Low Tax,2020,4,Diesel,0.5144444444444445,85.98333333333333,17.285709762198803,20.3384592058688,High Impact,2020-10-01
Pakistan,Asia,Low,Low Tax,2021,1,Diesel,0.609111111111111,100.17666666666666,11.45674494256378,6.886464474023491,High Impact,2021-01-01
Pakistan,Asia,Low,Low Tax,2021,2,Diesel,0.6330901193333334,102.99555555555555,5.5590028067250286,2.529048385401978,High Impact,2021-04-01
Pakistan,Asia,Low,Low Tax,2021,3,Diesel,0.6599842561666667,110.34,2.641408424053912,5.720034492670306,Medium Impact,2021-07-01
Pakistan,Asia,Low,Low Tax,2021,4,Diesel,0.6879090909090909,112.79454545454546,4.093463821090289,2.917414189866551,Medium Impact,2021-10-01
Pakistan,Asia,Low,Low Tax,2022,1,Diesel,0.7189811074,122.252,5.037415252008763,8.73126695424022,High Impact,2022-01-01
Pakistan,Asia,Low,Low Tax,2022,2,Diesel,0.7872857142857144,128.99714285714285,12.89464703273242,8.838830890783584,High Impact,2022-04-01
Pakistan,Asia,Low,Low Tax,2022,3,Diesel,0.6989685123333333,117.87333333333332,-7.296670107283007,-9.033145973478064,High Impact,2022-07-01
Pakistan,Asia,Low,Low Tax,2022,4,Diesel,0.6251131921249999,102.95625,-11.813939039197912,-12.16086511389814,High Impact,2022-10-01
Pakistan,Asia,Low,Low Tax,2023,1,Diesel,0.5878571428571429,96.29285714285714,-5.455933629876831,-3.52383814962715,High Impact,2023-01-01
Pakistan,Asia,Low,Low Tax,2023,2,Diesel,0.6325754614166667,103.73416666666668,8.13546770674813,8.459380336667483,High Impact,2023-04-01
Pakistan,Asia,Low,Low Tax,2023,3,Diesel,0.6589895041111111,107.74444444444444,13.034220259195738,8.438450527822505,High Impact,2023-07-01
Pakistan,Asia,Low,Low Tax,2023,4,Diesel,0.6742857142857143,111.72,0.6396588486140635,3.7301826791392942,Low Impact,2023-10-01
Pakistan,Asia,Low,Low Tax,2024,1,Diesel,0.70075,114.4625,7.835342395486013,4.769568732742451,High Impact,2024-01-01
Pakistan,Asia,Low,Low Tax,2024,2,Diesel,0.726,120.48375,7.009498853586639,6.392636381475672,High Impact,2024-04-01
Pakistan,Asia,Low,Low Tax,2024,3,Diesel,0.7245579338571428,122.99857142857142,-1.2056266897814425,1.8638581413948216,Low Impact,2024-07-01
Pakistan,Asia,Low,Low Tax,2024,4,Diesel,0.7256666666666667,118.83,-0.8652094717668446,-2.5812496340106583,Low Impact,2024-10-01
Pakistan,Asia,Low,Medium Tax,2020,1,Diesel,0.4823018456666667,68.47,22.53603802506775,4.615807728154748,High Impact,2020-01-01
Pakistan,Asia,Low,Medium Tax,2020,2,Diesel,0.314,53.308,-5.314738032416133,-0.9260076663956304,High Impact,2020-04-01
Pakistan,Asia,Low,Medium Tax,2020,3,Diesel,0.438625,71.45125,11.269660071029932,7.023830921781854,High Impact,2020-07-01
Pakistan,Asia,Low,Medium Tax,2020,4,Diesel,0.5465,93.7225,6.231101511879039,9.00077534405892,High Impact,2020-10-01
Pakistan,Asia,Low,Medium Tax,2021,1,Diesel,0.59975,100.455,-1.5368478657424185,0.2778424782883599,Low Impact,2021-01-01
Pakistan,Asia,Low,Medium Tax,2021,2,Diesel,0.643,104.37,1.565319117142771,1.3344696642789384,Low Impact,2021-04-01
Pakistan,Asia,Low,Medium Tax,2021,3,Diesel,0.6608571428571428,109.59714285714286,0.1322587141011598,-0.6732437401279203,Low Impact,2021-07-01
Pakistan,Asia,Low,Medium Tax,2021,4,Diesel,0.6845,112.435,-0.49557288225188434,-0.31876138433515466,Low Impact,2021-10-01
Pakistan,Asia,Low,Medium Tax,2022,1,Diesel,0.697363192125,118.52125,-3.00674316091216,-3.0516883159375605,Medium Impact,2022-01-01
Pakistan,Asia,Low,Medium Tax,2022,2,Diesel,0.7539842561666666,129.57833333333332,-4.229907581806097,0.45054523171424615,Medium Impact,2022-04-01
Pakistan,Asia,Low,Medium Tax,2022,3,Diesel,0.7088571428571429,117.21,1.414746208065763,-0.5627509756235451,Low Impact,2022-07-01
Pakistan,Asia,Low,Medium Tax,2022,4,Diesel,0.6217811074,99.81,-0.5330370190513609,-3.055909670369691,Low Impact,2022-10-01
Pakistan,Asia,Low,Medium Tax,2023,1,Diesel,0.5849842561666667,95.64333333333332,-0.4887049048197564,-0.6745295848478148,Low Impact,2023-01-01
Pakistan,Asia,Low,Medium Tax,2023,2,Diesel,0.583,99.36,-7.837082599701442,-4.216707770663797,High Impact,2023-04-01
Pakistan,Asia,Low,Medium Tax,2023,3,Diesel,0.67,107.7025,1.6708150615753137,-0.0389295658451021,Low Impact,2023-07-01
Pakistan,Asia,Low,Medium Tax,2023,4,Diesel,0.6498333333333334,109.25166666666668,-3.626412429378522,-2.2093925289414016,Medium Impact,2023-10-01
Pakistan,Asia,Low,Medium Tax,2024,1,Diesel,0.6784444444444444,113.24444444444444,-3.1830974749276604,-1.064152500212354,Medium Impact,2024-01-01
Pakistan,Asia,Low,Medium Tax,2024,2,Diesel,0.7333999999999999,120.748,1.0192837465564688,0.21932418272173973,Low Impact,2024-04-01
Pakistan,Asia,Low,Medium Tax,2024,3,Diesel,0.732,121.97857142857144,1.027118163379942,-0.8292779242499881,Low Impact,2024-07-01
Pakistan,Asia,Low,Medium Tax,2024,4,Diesel,0.6960716611,119.074,-4.078319554432713,0.20533535302533013,Medium Impact,2024-10-01
Pakistan,Asia,Low,Low Tax,2020,2,Lpg,0.26075000000000004,53.80625,-23.00688976377952,-21.416313714035347,High Impact,2020-04-01
Pakistan,Asia,Low,Low Tax,2020,3,Lpg,0.32339999999999997,66.762,24.19354838709675,25.238238163127484,High Impact,2020-07-01
Pakistan,Asia,Low,Low Tax,2020,4,Lpg,0.42333333333333334,85.98333333333333,19.79719372715482,20.3384592058688,High Impact,2020-10-01
Pakistan,Asia,Low,Low Tax,2021,1,Lpg,0.5065555555555555,100.17666666666666,8.06518518518518,6.886464474023491,High Impact,2021-01-01
Pakistan,Asia,Low,Low Tax,2021,2,Lpg,0.519,102.99555555555555,2.0648967551622546,2.529048385401978,Medium Impact,2021-04-01
Pakistan,Asia,Low,Low Tax,2021,3,Lpg,0.5535,110.34,1.9337016574585548,5.720034492670306,Low Impact,2021-07-01
Pakistan,Asia,Low,Low Tax,2021,4,Lpg,0.5656363636363636,112.79454545454546,2.153110047846884,2.917414189866551,Medium Impact,2021-10-01
Pakistan,Asia,Low,Low Tax,2022,1,Lpg,0.6026,122.252,6.185022026431743,8.73126695424022,High Impact,2022-01-01
Pakistan,Asia,Low,Low Tax,2022,2,Lpg,0.6497142857142857,128.99714285714285,8.716048644933819,8.838830890783584,High Impact,2022-04-01
Pakistan,Asia,Low,Low Tax,2022,3,Lpg,0.5843333333333334,117.87333333333332,-11.975897564649763,-9.033145973478064,High Impact,2022-07-01
Pakistan,Asia,Low,Low Tax,2022,4,Lpg,0.513,102.95625,-11.39896373056994,-12.16086511389814,High Impact,2022-10-01
Pakistan,Asia,Low,Low Tax,2023,1,Lpg,0.4767142857142857,96.29285714285714,-5.112602365787073,-3.52383814962715,High Impact,2023-01-01
Pakistan,Asia,Low,Low Tax,2023,2,Lpg,0.5259166666666667,103.73416666666668,8.102089756766025,8.459380336667483,High Impact,2023-04-01
Pakistan,Asia,Low,Low Tax,2023,3,Lpg,0.5505555555555556,107.74444444444444,14.699074074074083,8.438450527822505,High Impact,2023-07-01
Pakistan,Asia,Low,Low Tax,2023,4,Lpg,0.5598571428571428,111.72,2.678980808279288,3.7301826791392942,Medium Impact,2023-10-01
Pakistan,Asia,Low,Low Tax,2024,1,Lpg,0.56275,114.4625,2.256208358570557,4.769568732742451,Medium Impact,2024-01-01
Pakistan,Asia,Low,Low Tax,2024,2,Lpg,0.609875,120.48375,10.28481012658226,6.392636381475672,High Impact,2024-04-01
Pakistan,Asia,Low,Low Tax,2024,3,Lpg,0.6327142857142857,122.99857142857142,7.239709443099272,1.8638581413948216,High Impact,2024-07-01
Pakistan,Asia,Low,Low Tax,2024,4,Lpg,0.608,118.83,-1.413018299745187,-2.5812496340106583,Low Impact,2024-10-01
Pakistan,Asia,Low,Medium Tax,2020,1,Lpg,0.33866666666666667,68.47,2.688498079644236,4.615807728154748,Medium Impact,2020-01-01
Pakistan,Asia,Low,Medium Tax,2020,2,Lpg,0.2604,53.308,-0.13422818791946955,-0.9260076663956304,Low Impact,2020-04-01
Pakistan,Asia,Low,Medium Tax,2020,3,Lpg,0.353375,71.45125,9.268707482993207,7.023830921781854,High Impact,2020-07-01
Pakistan,Asia,Low,Medium Tax,2020,4,Lpg,0.46875,93.7225,10.728346456692911,9.00077534405892,High Impact,2020-10-01
Pakistan,Asia,Low,Medium Tax,2021,1,Lpg,0.5085,100.455,0.3838561087957828,0.2778424782883599,Low Impact,2021-01-01
Pakistan,Asia,Low,Medium Tax,2021,2,Lpg,0.543,104.37,4.624277456647403,1.3344696642789384,Medium Impact,2021-04-01
Pakistan,Asia,Low,Medium Tax,2021,3,Lpg,0.5537142857142857,109.59714285714286,0.03871467286101579,-0.6732437401279203,Low Impact,2021-07-01
Pakistan,Asia,Low,Medium Tax,2021,4,Lpg,0.5674999999999999,112.435,0.3294760527161553,-0.31876138433515466,Low Impact,2021-10-01
Pakistan,Asia,Low,Medium Tax,2022,1,Lpg,0.597625,118.52125,-0.8255891138400369,-3.0516883159375605,Low Impact,2022-01-01
Pakistan,Asia,Low,Medium Tax,2022,2,Lpg,0.6638333333333334,129.57833333333332,2.1731163881559783,0.45054523171424615,Medium Impact,2022-04-01
Pakistan,Asia,Low,Medium Tax,2022,3,Lpg,0.579,117.21,-0.9127210496292204,-0.5627509756235451,Low Impact,2022-07-01
Pakistan,Asia,Low,Medium Tax,2022,4,Lpg,0.5024,99.81,-2.0662768031189187,-3.055909670369691,Medium Impact,2022-10-01
Pakistan,Asia,Low,Medium Tax,2023,1,Lpg,0.4865,95.64333333333332,2.0527419838178007,-0.6745295848478148,Medium Impact,2023-01-01
Pakistan,Asia,Low,Medium Tax,2023,2,Lpg,0.48,99.36,-8.730787513864689,-4.216707770663797,High Impact,2023-04-01
Pakistan,Asia,Low,Medium Tax,2023,3,Lpg,0.54525,107.7025,-0.9636730575176604,-0.0389295658451021,Low Impact,2023-07-01
Pakistan,Asia,Low,Medium Tax,2023,4,Lpg,0.5503333333333333,109.25166666666668,-1.7011142298205266,-2.2093925289414016,Low Impact,2023-10-01
Pakistan,Asia,Low,Medium Tax,2024,1,Lpg,0.553,113.24444444444444,-1.7325633051976768,-1.064152500212354,Low Impact,2024-01-01
Pakistan,Asia,Low,Medium Tax,2024,2,Lpg,0.59,120.748,-3.25886452141832,0.21932418272173973,Medium Impact,2024-04-01
Pakistan,Asia,Low,Medium Tax,2024,3,Lpg,0.6167142857142857,121.97857142857144,-2.5287875366900003,-0.8292779242499881,Medium Impact,2024-07-01
Pakistan,Asia,Low,Medium Tax,2024,4,Lpg,0.5928,119.074,-2.4999999999999987,0.20533535302533013,Medium Impact,2024-10-01
Pakistan,Asia,Low,Low Tax,2020,2,Petrol,0.3565,53.80625,-22.04810495626823,-21.416313714035347,High Impact,2020-04-01
Pakistan,Asia,Low,Low Tax,2020,3,Petrol,0.4801993528,66.762,11.157424122881688,25.238238163127484,High Impact,2020-07-01
Pakistan,Asia,Low,Low Tax,2020,4,Petrol,0.5921107515555556,85.98333333333333,9.75192575507599,20.3384592058688,High Impact,2020-10-01
Pakistan,Asia,Low,Low Tax,2021,1,Petrol,0.6804444444444444,100.17666666666666,11.092970521541936,6.886464474023491,High Impact,2021-01-01
Pakistan,Asia,Low,Low Tax,2021,2,Petrol,0.6946666666666667,102.99555555555555,2.3449969306322935,2.529048385401978,Medium Impact,2021-04-01
Pakistan,Asia,Low,Low Tax,2021,3,Petrol,0.7309994606666667,110.34,3.0665436258959073,5.720034492670306,Medium Impact,2021-07-01
Pakistan,Asia,Low,Low Tax,2021,4,Petrol,0.7483636363636363,112.79454545454546,3.303992398845483,2.917414189866551,Medium Impact,2021-10-01
Pakistan,Asia,Low,Low Tax,2022,1,Petrol,0.7795993528,122.252,0.8537325743855126,8.73126695424022,Low Impact,2022-01-01
Pakistan,Asia,Low,Low Tax,2022,2,Petrol,0.8702857142857143,128.99714285714285,9.280893333632305,8.838830890783584,High Impact,2022-04-01
Pakistan,Asia,Low,Low Tax,2022,3,Petrol,0.7966666666666666,117.87333333333332,-6.549305492385653,-9.033145973478064,High Impact,2022-07-01
Pakistan,Asia,Low,Low Tax,2022,4,Petrol,0.683,102.95625,-11.183301614186144,-12.16086511389814,High Impact,2022-10-01
Pakistan,Asia,Low,Low Tax,2023,1,Petrol,0.6521423948571429,96.29285714285714,-3.328932624919823,-3.52383814962715,Medium Impact,2023-01-01
Pakistan,Asia,Low,Low Tax,2023,2,Petrol,0.6929994606666667,103.73416666666668,6.999402058672158,8.459380336667483,High Impact,2023-04-01
Pakistan,Asia,Low,Low Tax,2023,3,Petrol,0.7264444444444444,107.74444444444444,7.941225028892185,8.438450527822505,High Impact,2023-07-01
Pakistan,Asia,Low,Low Tax,2023,4,Petrol,0.751,111.72,1.4179608372721224,3.7301826791392942,Low Impact,2023-10-01
Pakistan,Asia,Low,Low Tax,2024,1,Petrol,0.75225,114.4625,2.860072926162265,4.769568732742451,Medium Impact,2024-01-01
Pakistan,Asia,Low,Low Tax,2024,2,Petrol,0.8004995955,120.48375,8.616008959958547,6.392636381475672,High Impact,2024-04-01
Pakistan,Asia,Low,Low Tax,2024,3,Petrol,0.8407142857142857,122.99857142857142,9.070445202154527,1.8638581413948216,High Impact,2024-07-01
Pakistan,Asia,Low,Low Tax,2024,4,Petrol,0.8136666666666666,118.83,0.24052563651296183,-2.5812496340106583,Low Impact,2024-10-01
Pakistan,Asia,Low,Medium Tax,2020,1,Petrol,0.45733333333333337,68.47,4.2711658306733655,4.615807728154748,Medium Impact,2020-01-01
Pakistan,Asia,Low,Medium Tax,2020,2,Petrol,0.4319993528,53.308,21.17793907433381,-0.9260076663956304,High Impact,2020-04-01
Pakistan,Asia,Low,Medium Tax,2020,3,Petrol,0.539499191,71.45125,12.349004190494616,7.023830921781854,High Impact,2020-07-01
Pakistan,Asia,Low,Medium Tax,2020,4,Petrol,0.6125,93.7225,3.443485596381947,9.00077534405892,Medium Impact,2020-10-01
Pakistan,Asia,Low,Medium Tax,2021,1,Petrol,0.67875,100.455,-0.24902024820378812,0.2778424782883599,Low Impact,2021-01-01
Pakistan,Asia,Low,Medium Tax,2021,2,Petrol,0.7092499999999999,104.37,2.099328214971202,1.3344696642789384,Medium Impact,2021-04-01
Pakistan,Asia,Low,Medium Tax,2021,3,Petrol,0.7244285714285714,109.59714285714286,-0.8988911198515286,-0.6732437401279203,Low Impact,2021-07-01
Pakistan,Asia,Low,Medium Tax,2021,4,Petrol,0.773,112.435,3.2920310981535525,-0.31876138433515466,Medium Impact,2021-10-01
Pakistan,Asia,Low,Medium Tax,2022,1,Petrol,0.796375,118.52125,2.151829287665363,-3.0516883159375605,Medium Impact,2022-01-01
Pakistan,Asia,Low,Medium Tax,2022,2,Petrol,0.8524994606666667,129.57833333333332,-2.043725793390238,0.45054523171424615,Medium Impact,2022-04-01
Pakistan,Asia,Low,Medium Tax,2022,3,Petrol,0.7689995377142858,117.21,-3.4728613747758432,-0.5627509756235451,Medium Impact,2022-07-01
Pakistan,Asia,Low,Medium Tax,2022,4,Petrol,0.6745993528,99.81,-1.2299629868228403,-3.055909670369691,Low Impact,2022-10-01
Pakistan,Asia,Low,Medium Tax,2023,1,Petrol,0.6476666666666667,95.64333333333332,-0.6863114905229543,-0.6745295848478148,Low Impact,2023-01-01
Pakistan,Asia,Low,Medium Tax,2023,2,Petrol,0.673,99.36,-2.885927306123323,-4.216707770663797,Medium Impact,2023-04-01
Pakistan,Asia,Low,Medium Tax,2023,3,Petrol,0.7404999999999999,107.7025,1.9348424594677176,-0.0389295658451021,Low Impact,2023-07-01
Pakistan,Asia,Low,Medium Tax,2023,4,Petrol,0.7313333333333333,109.25166666666668,-2.618730581446967,-2.2093925289414016,Medium Impact,2023-10-01
Pakistan,Asia,Low,Medium Tax,2024,1,Petrol,0.7369996404444444,113.24444444444444,-2.027299375946233,-1.064152500212354,Medium Impact,2024-01-01
Pakistan,Asia,Low,Medium Tax,2024,2,Petrol,0.7707993528,120.748,-3.710213330145279,0.21932418272173973,Medium Impact,2024-04-01
Pakistan,Asia,Low,Medium Tax,2024,3,Petrol,0.8117142857142857,121.97857142857144,-3.449447748513172,-0.8292779242499881,Medium Impact,2024-07-01
Pakistan,Asia,Low,Medium Tax,2024,4,Petrol,0.7873,119.074,-3.2404752150757865,0.20533535302533013,Medium Impact,2024-10-01
Peru,South America,Middle,Low Tax,2020,2,Diesel,0.777,51.145,-23.09106334841628,-23.72110365398956,High Impact,2020-04-01
Peru,South America,Middle,Low Tax,2020,3,Diesel,1.0202857142857142,67.07142857142857,-6.339780156121977,22.589479730886275,High Impact,2020-07-01
Peru,South America,Middle,Low Tax,2020,4,Diesel,1.385,90.44,24.887285843101896,24.481556248852993,High Impact,2020-10-01
Peru,South America,Middle,Low Tax,2021,1,Diesel,1.5278333333333334,99.97833333333334,16.03797468354431,14.336450735723908,High Impact,2021-01-01
Peru,South America,Middle,Low Tax,2021,2,Diesel,1.5558333333333334,103.59666666666666,1.1810306587341726,3.0753996456017587,Low Impact,2021-04-01
Peru,South America,Middle,Low Tax,2021,3,Diesel,1.6725454545454546,110.1518181818182,9.459781056639695,9.603799185888745,High Impact,2021-07-01
Peru,South America,Middle,Low Tax,2021,4,Diesel,1.7146666666666666,112.645,3.9506921289279537,3.557802803953105,Medium Impact,2021-10-01
Peru,South America,Middle,Low Tax,2022,1,Diesel,1.787588826375,121.05875,4.47006269406185,7.302561602552735,Medium Impact,2022-01-01
Peru,South America,Middle,Low Tax,2022,2,Diesel,1.943,129.055,8.729714605484059,9.190977392716936,High Impact,2022-04-01
Peru,South America,Middle,Low Tax,2022,3,Diesel,1.7995,118.34,-8.468972533062049,-8.518076325124754,High Impact,2022-07-01
Peru,South America,Middle,Low Tax,2022,4,Diesel,1.5403421222,100.376,-13.225594017275911,-14.31839521980367,High Impact,2022-10-01
Peru,South America,Middle,Low Tax,2023,1,Diesel,1.4528571428571428,96.21,-6.711155447009045,-6.230355010842815,High Impact,2023-01-01
Peru,South America,Middle,Low Tax,2023,2,Diesel,1.573838826375,103.85,7.982080711835337,8.470858575308126,High Impact,2023-04-01
Peru,South America,Middle,Low Tax,2023,3,Diesel,1.6322,107.978,3.635554411359444,5.165864775892634,Medium Impact,2023-07-01
Peru,South America,Middle,Low Tax,2023,4,Diesel,1.669,109.69875,2.1152571171829213,1.9718342590225553,Medium Impact,2023-10-01
Peru,South America,Middle,Low Tax,2024,1,Diesel,1.7336666666666667,114.015,2.5352890150619,1.8063790270733715,Medium Impact,2024-01-01
Peru,South America,Middle,Low Tax,2024,2,Diesel,1.8058827828181816,120.93545454545456,5.229164069984786,6.757993066255779,High Impact,2024-04-01
Peru,South America,Middle,Low Tax,2024,3,Diesel,1.853338826375,123.51625,2.4793379250760252,4.092575425585709,Medium Impact,2024-07-01
Peru,South America,Middle,Low Tax,2024,4,Diesel,1.7809586587142858,118.52428571428572,-3.497227921198271,-2.1417464620392854,Medium Impact,2024-10-01
Peru,South America,Middle,Medium Tax,2020,1,Diesel,1.0102857142857142,67.05,2.1694637740482947,3.008577646908199,Medium Impact,2020-01-01
Peru,South America,Middle,Medium Tax,2020,2,Diesel,1.0893479814444444,54.71222222222222,40.19922541112541,6.974723281302625,High Impact,2020-04-01
Peru,South America,Middle,Medium Tax,2020,3,Diesel,1.109,72.65333333333334,8.69504340520863,8.32232871849486,High Impact,2020-07-01
Peru,South America,Middle,Medium Tax,2020,4,Diesel,1.3166666666666669,87.44222222222223,-4.933814681107101,-3.31465919701213,Medium Impact,2020-10-01
Peru,South America,Middle,Medium Tax,2021,1,Diesel,1.5376729444285715,100.50571428571428,0.6440238526391264,0.5274952430169388,Low Impact,2021-01-01
Peru,South America,Middle,Medium Tax,2021,2,Diesel,1.5967851018333334,103.72666666666666,2.632143663631497,0.1254866630200413,Medium Impact,2021-04-01
Peru,South America,Middle,Medium Tax,2021,3,Diesel,1.6495,108.775,-1.3778671594738583,-1.2499277856181947,Low Impact,2021-07-01
